Material,Plant,Storage Location,Movement type,Special Stock,Material Document,Material Doc.Item,Posting Date,Qty in unit of entry,Unit of Entry,Order,Cost Center
207123,1608,1111,201,,6912294649,1,5/30/2022,-6.00,BTL,,6004510016
207124,1608,1111,201,,6912294648,9,5/30/2022,-4.00,BTL,,6004510016
207143,1608,1111,201,,6910306524,2,1/3/2022,-10.00,EA,,6004510142
207152,1608,1111,201,,6912009209,4,5/7/2022,-5.00,EA,,6004510003
207152,1608,1111,201,,6910306523,8,1/3/2022,-5.00,EA,,6004510142
207437,1608,1111,201,,6912294648,8,5/30/2022,-10.00,EA,,6004510016
207437,1608,1111,201,,6911469451,3,3/29/2022,-20.00,EA,,6004510016
207437,1608,1111,201,,6910306523,6,1/3/2022,-20.00,EA,,6004510142
207440,1608,1111,201,,6912294648,2,5/30/2022,-3.00,EA,,6004510016
207440,1608,1111,201,,6911564141,1,4/4/2022,-3.00,EA,,6004510016
207450,1608,1111,201,,6910306523,10,1/3/2022,-20.00,EA,,6004510142
207514,1608,1111,201,,6912407243,4,6/7/2022,-2.00,EA,,6004510142
207514,1608,1111,201,,6912294648,6,5/30/2022,-6.00,EA,,6004510016
207521,1608,1111,201,,6911836301,4,4/25/2022,-1.00,EA,,6004510003
207523,1608,1111,201,,6911836301,5,4/25/2022,-1.00,EA,,6004510003
207546,1608,9003,201,,6911364876,2,3/21/2022,-2.00,EA,,6004510142
207547,1608,1111,201,,6912407243,3,6/7/2022,-6.00,EA,,6004510142
207550,1608,1111,201,,6912294648,4,5/30/2022,-6.00,EA,,6004510016
207557,1608,9003,201,,6911601487,1,4/6/2022,-10.00,EA,,6004510016
207558,1608,1111,201,,6910306523,9,1/3/2022,-2.00,EA,,6004510142
207559,1608,1111,201,,6912294648,5,5/30/2022,-6.00,EA,,6004510016
207559,1608,1111,201,,6910306523,7,1/3/2022,-3.00,EA,,6004510142
207567,1608,1111,201,,6912294648,7,5/30/2022,-6.00,EA,,6004510016
207567,1608,1111,201,,6910306523,5,1/3/2022,-5.00,EA,,6004510142
207596,1608,1111,201,,6910306524,1,1/3/2022,-3.00,EA,,6004510142
207622,1608,1111,201,,6911435189,1,3/25/2022,-100.00,EA,,6004510016
207775,1608,9003,201,,6911599555,1,4/6/2022,-4.00,EA,,6004510142
207776,1608,1111,201,,6912294648,1,5/30/2022,-50.00,EA,,6004510016
207778,1608,1111,201,,6912407243,8,6/7/2022,-10.00,EA,,6004510142
207963,1608,1111,201,,6912294648,3,5/30/2022,-6.00,EA,,6004510016
207965,1608,1111,201,,6912294649,2,5/30/2022,-6.00,EA,,6004510016
208004,1608,1111,201,,6911435189,2,3/25/2022,-5.00,EA,,6004510016
208255,1608,1111,201,,6912407243,5,6/7/2022,-20.00,EA,,6004510142
209997,1608,1111,201,,6912407243,2,6/7/2022,-1.00,EA,,6004510142
210227,1608,1111,201,,6910306525,1,1/3/2022,-4.00,EA,,6004510142
210230,1608,1111,201,,6910306524,10,1/3/2022,-10.000,FT,,6004510142
210231,1608,1111,201,,6910306525,2,1/3/2022,-10.00,EA,,6004510142
210420,1608,1111,201,,6910306525,3,1/3/2022,-4.00,EA,,6004510142
210441,1608,1111,201,,6912407243,7,6/7/2022,-50.00,EA,,6004510142
210470,1608,1111,201,,6910306523,1,1/3/2022,-3.00,EA,,6004510142
210472,1608,1111,201,,6910306523,2,1/3/2022,-3.00,EA,,6004510142
210483,1608,1111,201,,6910306523,3,1/3/2022,-1.00,EA,,6004510142
210542,1608,1111,201,,6910306524,9,1/3/2022,-3.00,BOX,,6004510142
213036,1608,9003,201,,6911428664,1,3/25/2022,-11.00,EA,,6004510016
219828,1608,1111,201,,6912356203,1,6/2/2022,-1.00,EA,,6004510120
219828,1608,1111,201,,6912070718,1,5/12/2022,-1.00,EA,,6004510120
219828,1608,1111,201,,6911789526,1,4/21/2022,-1.00,EA,,6004510120
219828,1608,1111,201,,6911452280,1,3/28/2022,-1.00,EA,,6004510120
219828,1608,1111,201,,6911124013,1,3/2/2022,-1.00,EA,,6004510120
219828,1608,1111,201,,6910637255,1,1/27/2022,-1.00,EA,,6004510120
220190,1608,1117,961,,6911268257,2,3/13/2022,-1.00,EA,323574608,
220190,1608,1111,961,,6910342535,3,1/6/2022,-2.00,EA,323340580,
222736,1608,1111,201,,6912326243,1,6/1/2022,-4.00,EA,,6004510017
222736,1608,9003,961,,6912053494,1,5/11/2022,-2.00,EA,323775490,
222737,1608,1111,201,,6912326243,2,6/1/2022,-2.00,EA,,6004510017
222737,1608,9003,961,,6912053492,1,5/11/2022,-2.00,EA,323775483,
222740,1608,1111,961,,6910317515,2,1/4/2022,-2.00,EA,323275200,
222740,1608,1111,961,,6910317499,2,1/4/2022,-2.00,EA,323275191,
222741,1608,9003,961,,6910317499,1,1/4/2022,-2.00,EA,323275191,
222767,1608,9003,961,,6912053492,2,5/11/2022,-2.00,EA,323775483,
227897,1608,1111,961,,6911910493,1,4/29/2022,-1.00,EA,323686369,
227897,1608,1117,961,,6911445111,1,3/27/2022,-2.00,EA,323574608,
227897,1608,1117,961,,6911268257,3,3/13/2022,-1.00,EA,323574608,
227897,1608,1117,961,,6911155350,1,3/4/2022,-2.00,EA,323539896,
227897,1608,1117,961,,6910548530,2,1/21/2022,-1.00,EA,323391173,
227897,1608,1117,961,,6910548529,2,1/21/2022,-1.00,EA,323391174,
260775,1608,9003,201,,6911810618,1,4/22/2022,-28.00,EA,,6004510209
265171,1608,1111,201,,6912217698,1,5/24/2022,-3.00,EA,,6004510157
265590,1608,9003,201,,6911939042,1,5/2/2022,-1.00,EA,,6004510157
280572,1608,1111,201,,6911577590,2,4/5/2022,-1.00,EA,,6004510205
280572,1608,1111,961,,6911141078,2,3/3/2022,-1.00,EA,323518990,
280572,1608,1111,961,,6911141455,7,3/3/2022,-1.00,EA,323513134,
280572,1608,1111,961,,6910765983,7,2/5/2022,-2.00,EA,323405682,
280813,1608,9003,961,,6910306644,2,1/3/2022,-1.00,EA,323124604,
280815,1608,9003,961,,6910897744,4,2/15/2022,-1.00,EA,323243874,
280817,1608,9003,961,,6911595336,2,4/6/2022,-1.00,EA,323644578,
280817,1608,9003,961,,6911601725,2,4/6/2022,-1.00,EA,323608116,
280817,1608,9003,961,,6911470024,3,3/29/2022,-1.00,EA,323539582,
280817,1608,9003,961,,6911034788,2,2/24/2022,-1.00,EA,323509403,
280817,1608,9003,961,,6910897744,2,2/15/2022,-2.00,EA,323243874,
280822,1608,9003,201,,6910532929,3,1/20/2022,-9.00,EA,,6004510156
280823,1608,1111,961,,6911968578,3,5/4/2022,-1.00,EA,322591142,
280823,1608,1111,961,,6911189769,2,3/7/2022,-1.00,EA,322828505,
280823,1608,1111,961,,6911011117,3,2/23/2022,-1.00,EA,322836946,
280823,1608,1111,201,,6910969691,2,2/21/2022,-1.00,EA,,6004510205
280823,1608,1111,961,,6910937083,2,2/17/2022,-1.00,EA,323479925,
280869,1608,9003,201,,6912005584,2,5/6/2022,-1.00,EA,,6004510205
280869,1608,9003,201,,6911470021,2,3/29/2022,-1.00,EA,,6004510205
281757,1608,1111,961,,6911470024,5,3/29/2022,-1.00,EA,323539582,
281757,1608,1111,961,,6911329854,1,3/17/2022,-4.00,EA,323223637,
281757,1608,1111,961,,6911226318,7,3/9/2022,-1.00,EA,322715588,
281757,1608,1111,961,,6911226315,8,3/9/2022,-1.00,EA,323223021,
281757,1608,1111,961,,6911216755,7,3/9/2022,-1.00,EA,322715588,
281757,1608,1111,961,,6911172625,2,3/5/2022,-1.00,EA,323222053,
281757,1608,1111,961,,6911034788,4,2/24/2022,-1.00,EA,323509403,
281757,1608,1111,961,,6910344629,6,1/6/2022,-2.00,EA,323335762,
281861,1608,9003,961,,6910897744,6,2/15/2022,-2.00,EA,323243874,
282152,1608,1111,961,,6911189769,7,3/7/2022,-1.00,EA,322828505,
282939,1608,1111,201,,6911332022,8,3/17/2022,-10.00,EA,,6004510203
282939,1608,1111,201,,6910632606,7,1/27/2022,-10.00,EA,,6004510210
283251,1608,1111,961,,6912207908,2,5/23/2022,-1.00,EA,322836946,
283251,1608,1111,961,,6911996533,6,5/6/2022,-2.00,EA,323751032,
283251,1608,1111,961,,6911968578,5,5/4/2022,-1.00,EA,322591142,
283251,1608,1111,961,,6911011117,1,2/23/2022,-1.00,EA,322836946,
283300,1608,9003,201,,6911332022,4,3/17/2022,-10.00,EA,,6004510203
283858,1608,1111,201,,6912093437,2,5/13/2022,-10.00,EA,,6004510203
283858,1608,9003,201,,6911530288,4,4/1/2022,-10.00,EA,,6004510210
284787,1608,1111,961,,6912202048,2,5/23/2022,-1.00,EA,323063599,
284787,1608,1111,961,,6912023620,1,5/9/2022,-4.00,EA,323776030,
284787,1608,1111,201,,6910531476,2,1/20/2022,-1.00,EA,,6004510203
285282,1608,1111,961,,6912202048,1,5/23/2022,-2.00,EA,323063599,
286279,1608,9003,961,,6911601725,8,4/6/2022,-1.00,EA,323608116,
286279,1608,9003,961,,6911034788,5,2/24/2022,-1.00,EA,323509403,
286290,1608,9003,961,,6911601725,9,4/6/2022,-1.00,EA,323608116,
286290,1608,9003,961,,6911595336,4,4/6/2022,-1.00,EA,323644578,
286291,1608,9003,961,,6911601725,10,4/6/2022,-1.00,EA,323608116,
286291,1608,9003,961,,6910317519,1,1/4/2022,-1.00,EA,323124604,
286295,1608,9003,961,,6911595336,8,4/6/2022,-2.00,EA,323644578,
286295,1608,9003,961,,6910897744,5,2/15/2022,-2.00,EA,323243874,
286295,1608,9003,201,,6910756295,1,2/4/2022,-2.00,EA,,6004510156
286297,1608,1111,961,,6911601725,3,4/6/2022,-1.00,EA,323608116,
286297,1608,1111,961,,6911595336,3,4/6/2022,-2.00,EA,323644578,
286297,1608,1111,961,,6911579998,1,4/5/2022,-1.00,EA,323608116,
286297,1608,1111,961,,6911470024,4,3/29/2022,-2.00,EA,323539582,
286297,1608,1111,961,,6911034788,1,2/24/2022,-2.00,EA,323509403,
286297,1608,1111,961,,6910897744,1,2/15/2022,-4.00,EA,323243874,
286756,1608,1111,201,,6912005584,3,5/6/2022,-2.00,EA,,6004510205
286756,1608,1111,201,,6911470021,3,3/29/2022,-2.00,EA,,6004510205
286983,1608,9003,961,,6911225526,1,3/9/2022,-1.00,EA,322828505,
287630,1608,9003,201,,6912027213,8,5/9/2022,-4.00,EA,,6004510293
287864,1608,9003,961,,6911034788,6,2/24/2022,-2.00,EA,323509403,
287865,1608,9003,961,,6910897744,7,2/15/2022,-1.00,EA,323243874,
287993,1608,9003,961,,6912225212,2,5/24/2022,-1.00,EA,322836946,
287996,1608,1111,961,,6910937083,3,2/17/2022,-2.00,EA,323479925,
287998,1608,1111,201,,6912005584,4,5/6/2022,-1.00,EA,,6004510205
287998,1608,1111,961,,6911968578,4,5/4/2022,-1.00,EA,322591142,
287998,1608,1111,961,,6911189769,1,3/7/2022,-2.00,EA,322828505,
287998,1608,1111,961,,6911011117,4,2/23/2022,-2.00,EA,322836946,
288039,1608,1111,961,,6910306644,3,1/3/2022,-1.00,EA,323124604,
288167,1608,9003,201,,6911332022,5,3/17/2022,-10.00,EA,,6004510203
288167,1608,9003,201,,6910935571,7,2/17/2022,-10.00,EA,,6004510210
288987,1608,9003,201,,6911470021,1,3/29/2022,-1.00,EA,,6004510205
289346,1608,1111,961,,6911635657,3,4/8/2022,-1.00,EA,323633173,
289347,1608,9003,961,,6911635657,9,4/8/2022,-1.00,EA,323633173,
289349,1608,9003,961,,6911635657,14,4/8/2022,-1.00,EA,323633173,
289397,1608,9003,201,,6910935571,3,2/17/2022,-10.00,EA,,6004510210
289885,1608,9003,961,,6911635657,13,4/8/2022,-1.00,EA,323633173,
289913,1608,1111,961,,6911635657,10,4/8/2022,-1.00,EA,323633173,
290204,1608,1111,201,,6912258954,6,5/26/2022,-10.00,EA,,6004510203
290204,1608,1111,201,,6910531476,3,1/20/2022,-13.00,EA,,6004510203
290354,1608,9003,201,,6911919378,8,4/30/2022,-1.00,EA,,6004510203
290478,1608,1111,201,,6912355698,1,6/2/2022,-10.00,EA,,6004510203
290478,1608,1111,961,,6912272116,1,5/27/2022,-4.00,EA,323801402,
290478,1608,1111,201,,6912148021,9,5/18/2022,-6.00,EA,,6004510203
290478,1608,9003,201,,6911217911,2,3/9/2022,-4.00,EA,,6004510203
290478,1608,9003,201,,6910815069,12,2/9/2022,-10.00,EA,,6004510203
290629,1608,9003,201,,6911919378,5,4/30/2022,-2.00,EA,,6004510203
290781,1608,9003,961,,6911635657,5,4/8/2022,-1.00,EA,323633173,
290782,1608,9003,961,,6911635657,6,4/8/2022,-5.00,EA,323633173,
290784,1608,9003,201,,6912258954,5,5/26/2022,-10.00,EA,,6004510203
290830,1608,9003,961,,6911635657,7,4/8/2022,-8.00,EA,323633173,
290831,1608,9003,961,,6911635657,8,4/8/2022,-40.00,EA,323633173,
291779,1608,1111,201,,6911787783,1,4/21/2022,-5.00,EA,,6004510156
291793,1608,1111,961,,6911968578,2,5/4/2022,-1.00,EA,322591142,
291793,1608,1111,961,,6911189769,3,3/7/2022,-1.00,EA,322828505,
291793,1608,1111,961,,6911011117,2,2/23/2022,-1.00,EA,322836946,
292552,1608,9003,201,,6911187180,1,3/7/2022,-10.00,EA,,6004510210
293061,1608,9003,961,,6911635657,4,4/8/2022,-1.00,EA,323633173,
293384,1608,1111,961,,6911635657,12,4/8/2022,-1.00,EA,323633173,
298223,1608,1111,201,,6911846935,77,4/26/2022,-1.00,EA,,6004510115
303376,1608,1111,961,,6912324875,1,6/1/2022,-3.00,EA,323755016,
303376,1608,1111,201,,6912257657,2,5/26/2022,-1.00,EA,,6004510115
303376,1608,1111,961,,6912226512,1,5/24/2022,-4.00,EA,323755016,
303376,1608,1111,961,,6912165593,1,5/19/2022,-4.00,EA,323755016,
303376,1608,1117,961,,6912034529,2,5/10/2022,-2.00,EA,323751204,
303376,1608,1111,961,,6912017677,1,5/9/2022,-4.00,EA,323755016,
303376,1608,1117,961,,6912008282,2,5/7/2022,-2.00,EA,323749376,
303376,1608,1111,201,,6912002943,6,5/6/2022,-1.00,EA,,6004510115
303376,1608,1117,961,,6911962281,1,5/3/2022,-1.00,EA,323742649,
303376,1608,1111,961,,6911910643,1,4/29/2022,-4.00,EA,323651252,
303376,1608,1117,961,,6911732167,1,4/17/2022,-1.00,EA,323648517,
303376,1608,1117,961,,6911685483,2,4/13/2022,-1.00,EA,323649830,
303376,1608,1117,961,,6911688034,1,4/13/2022,-1.00,EA,323648517,
303376,1608,1117,961,,6911684826,1,4/13/2022,-1.00,EA,323648517,
303376,1608,1111,961,,6911660185,1,4/11/2022,-4.00,EA,323651252,
303376,1608,1117,961,,6911650149,1,4/11/2022,-1.00,EA,323648517,
303376,1608,1117,961,,6911650764,1,4/11/2022,-1.00,EA,323648517,
303376,1608,1111,961,,6911611296,1,4/7/2022,-4.00,EA,323651252,
303376,1608,1111,961,,6911469600,1,3/29/2022,-5.00,EA,323540287,
303376,1608,1111,961,,6911261794,4,3/11/2022,-4.00,EA,323572328,
303376,1608,1111,961,,6911208040,1,3/8/2022,-3.00,EA,323560277,
303376,1608,1111,961,,6911171755,1,3/5/2022,-2.00,EA,323507737,
303376,1608,1111,201,,6911029495,1,2/24/2022,-2.00,EA,,6004510115
303376,1608,1111,961,,6910967709,1,2/21/2022,-3.00,EA,323442783,
303376,1608,1111,961,,6910835921,1,2/10/2022,-6.00,EA,323442783,
303376,1608,1111,201,,6910577178,1,1/24/2022,-1.00,EA,,6004510115
303376,1608,1111,961,,6910566134,2,1/23/2022,-6.00,EA,323319086,
303376,1608,1111,961,,6910371948,1,1/8/2022,-4.00,EA,323319086,
316598,1608,9003,201,,6912258954,7,5/26/2022,-4.00,EA,,6004510203
316598,1608,9003,961,,6911635657,2,4/8/2022,-1.00,EA,323633173,
316598,1608,9003,961,,6911635657,11,4/8/2022,-1.00,EA,323633173,
316598,1608,9003,201,,6911530148,2,4/1/2022,-10.00,EA,,6004510210
323619,1608,9003,201,,6912088099,1,5/13/2022,-1.00,EA,,6004510017
326020,1608,1117,961,,6912010976,3,5/8/2022,-3.00,EA,323748270,
326020,1608,1117,961,,6911272614,3,3/14/2022,-5.00,EA,323539898,
326020,1608,1117,961,,6911249649,1,3/10/2022,-6.00,EA,323569840,
326020,1608,1117,961,,6910861802,1,2/11/2022,-6.00,EA,323463244,
326020,1608,1117,961,,6910721566,1,2/2/2022,-6.00,EA,323422683,
326020,1608,1117,961,,6910435403,1,1/13/2022,-4.00,EA,323357136,
326020,1608,1117,961,,6910371700,1,1/8/2022,-2.00,EA,323346895,
336528,1608,1111,201,,6912332883,1,6/1/2022,-1.00,EA,,6004510293
346206,1608,1111,961,,6910317499,3,1/4/2022,-2.00,EA,323275191,
348969,1608,9003,961,,6911665147,1,4/11/2022,-1.00,EA,323648505,
348969,1608,9003,961,,6911229629,1,3/9/2022,-1.00,EA,323564908,
368417,1608,1117,961,,6910608213,1,1/26/2022,-4.00,EA,323326873,
369797,1608,1111,201,,6911304198,7,3/15/2022,-3.00,EA,,6004510003
369797,1608,1111,201,,6910655958,8,1/28/2022,-1.00,EA,,6004510003
380744,1608,1111,961,,6911327969,1,3/17/2022,-1.00,EA,323589594,
380744,1608,1111,961,,6911301390,1,3/15/2022,-1.00,EA,323584665,
380745,1608,1117,961,,6911442152,1,3/26/2022,-1.00,EA,323589594,
380745,1608,1117,961,,6911309540,1,3/16/2022,-1.00,EA,323584665,
384706,1608,9003,961,,6910608215,3,1/26/2022,-1.00,EA,323405448,
384898,1608,1111,201,,6911868685,2,4/27/2022,-25.00,EA,,6004510293
386828,1608,9003,201,,6911364876,1,3/21/2022,-1.00,EA,,6004510142
403971,1608,1111,961,,6912389886,3,6/6/2022,-4.00,EA,323870566,
403971,1608,1111,961,,6912280832,3,5/28/2022,-2.00,EA,323842118,
403971,1608,1117,961,,6912118731,5,5/16/2022,-3.00,EA,323800536,
403971,1608,1111,961,,6912116300,3,5/16/2022,-2.00,EA,323800624,
403971,1608,1117,961,,6912050984,2,5/11/2022,-1.00,EA,323780783,
403971,1608,1117,961,,6911994449,5,5/6/2022,-6.00,EA,323764580,
403971,1608,1117,961,,6911994370,1,5/6/2022,-3.00,EA,323761781,
403971,1608,1117,961,,6911839688,6,4/25/2022,-3.00,EA,323728353,
403971,1608,1117,961,,6911717667,3,4/15/2022,-3.00,EA,323692435,
403971,1608,1117,961,,6911727887,4,4/15/2022,-14.00,EA,323648507,
403971,1608,1117,961,,6911650664,4,4/11/2022,-1.00,EA,323678383,
403971,1608,1117,961,,6911641449,6,4/9/2022,-2.00,EA,323668766,
403971,1608,1117,961,,6911641446,4,4/9/2022,-3.00,EA,323668742,
403971,1608,1111,961,,6911635559,1,4/8/2022,-4.00,EA,323667065,
403971,1608,1117,961,,6911620016,7,4/7/2022,-3.00,EA,323668170,
403971,1608,1117,961,,6911620015,2,4/7/2022,-3.00,EA,323669281,
403971,1608,1117,961,,6911620018,2,4/7/2022,-3.00,EA,323669282,
403971,1608,1117,961,,6911621507,8,4/7/2022,-3.00,EA,323667254,
403971,1608,1117,961,,6911607118,3,4/7/2022,-3.00,EA,323666880,
403971,1608,1117,961,,6911589516,3,4/6/2022,-3.00,EA,323661154,
403971,1608,1117,961,,6911589559,2,4/6/2022,-3.00,EA,323661152,
403971,1608,1117,961,,6911589515,3,4/6/2022,-3.00,EA,323656904,
403971,1608,1117,961,,6911589556,3,4/6/2022,-3.00,EA,323661151,
403971,1608,1117,961,,6911570139,3,4/5/2022,-3.00,EA,323656464,
403971,1608,1117,961,,6911570094,3,4/5/2022,-3.00,EA,323656887,
403971,1608,1117,961,,6911570768,1,4/5/2022,-3.00,EA,323656897,
403971,1608,1117,961,,6911567828,4,4/4/2022,-3.00,EA,323656463,
403971,1608,1117,961,,6911567716,5,4/4/2022,-3.00,EA,323656629,
403971,1608,1117,961,,6911567826,4,4/4/2022,-3.00,EA,323656466,
403971,1608,1117,961,,6911522403,6,4/1/2022,-3.00,EA,323647527,
403971,1608,1111,961,,6911441436,5,3/26/2022,-6.00,EA,323626312,
403971,1608,1117,961,,6911409245,4,3/24/2022,-3.00,EA,323615864,
403971,1608,1117,961,,6911356245,3,3/20/2022,-2.00,EA,323601879,
403971,1608,1117,961,,6910902408,1,2/15/2022,-3.00,EA,323484602,
403971,1608,1117,961,,6910848654,2,2/11/2022,-3.00,EA,323461535,
403971,1608,1117,961,,6910848656,5,2/11/2022,-3.00,EA,323461532,
403971,1608,1117,961,,6910830938,3,2/10/2022,-3.00,EA,323459003,
403971,1608,1117,961,,6910846963,5,2/10/2022,-3.00,EA,323460520,
403971,1608,1117,961,,6910829586,3,2/9/2022,-3.00,EA,323455870,
403971,1608,1117,961,,6910829500,5,2/9/2022,-3.00,EA,323455869,
403971,1608,1117,961,,6910809652,6,2/8/2022,-2.00,EA,323452542,
403971,1608,1117,961,,6910809523,1,2/8/2022,-3.00,EA,323452515,
403971,1608,1117,961,,6910809522,6,2/8/2022,-3.00,EA,323452519,
403971,1608,1117,961,,6910810383,8,2/8/2022,-3.00,EA,323454155,
403971,1608,1117,961,,6910809529,1,2/8/2022,-12.00,EA,323454288,
403971,1608,1117,961,,6910791106,5,2/7/2022,-3.00,EA,323451307,
403971,1608,1117,961,,6910771528,4,2/6/2022,-3.00,EA,323446405,
403971,1608,1117,961,,6910771784,5,2/6/2022,-3.00,EA,323446443,
403971,1608,1117,961,,6910767818,7,2/5/2022,-3.00,EA,323445292,
403971,1608,1111,961,,6910702407,1,2/1/2022,-3.00,EA,323425505,
403971,1608,1117,961,,6910628497,1,1/27/2022,-18.00,EA,323408534,
403971,1608,1117,961,,6910629454,2,1/27/2022,-3.00,EA,323410431,
403971,1608,1117,961,,6910629452,3,1/27/2022,-2.00,EA,323410426,
403971,1608,1111,961,,6910611001,1,1/26/2022,-4.00,EA,323401525,
403971,1608,1117,961,,6910608213,3,1/26/2022,-18.00,EA,323326873,
403971,1608,1117,961,,6910561059,2,1/21/2022,-18.00,EA,323326873,
403971,1608,1117,961,,6910490094,1,1/18/2022,-3.00,EA,323379036,
403971,1608,1117,961,,6910490098,4,1/18/2022,-3.00,EA,323379032,
403971,1608,1117,961,,6910397135,3,1/11/2022,-3.00,EA,323351945,
403971,1608,1117,961,,6910352576,5,1/6/2022,-3.00,EA,323342606,
403971,1608,1117,961,,6910308192,9,1/4/2022,-3.00,EA,323329602,
403971,1608,1117,961,,6910308193,1,1/4/2022,-3.00,EA,323329610,
403971,1608,1117,961,,6910304664,3,1/3/2022,-3.00,EA,323329099,
403971,1608,1117,961,,6910304662,7,1/3/2022,-3.00,EA,323327098,
403971,1608,1117,961,,6910302029,3,1/2/2022,-3.00,EA,323325218,
403971,1608,1117,961,,6910302078,1,1/2/2022,-3.00,EA,323218006,
403971,1608,1117,961,,6910302074,1,1/2/2022,-3.00,EA,323320854,
403971,1608,1117,961,,6910302028,2,1/2/2022,-3.00,EA,323325219,
406114,1608,1111,961,,6911060115,1,2/26/2022,-2.00,EA,323386757,
406114,1608,1111,961,,6911048411,2,2/25/2022,-2.00,EA,323324286,
406114,1608,1111,961,,6910706328,1,2/1/2022,-2.00,EA,323246752,
407257,1608,1111,201,,6912389884,1,6/6/2022,-3.00,EA,,6004510013
407257,1608,1111,961,,6911295675,1,3/15/2022,-1.00,EA,323250546,
407257,1608,1111,961,,6911301467,1,3/15/2022,-1.00,EA,323581709,
407262,1608,1111,961,,6911301467,2,3/15/2022,-1.00,EA,323581709,
407262,1608,1111,201,,6910850412,1,2/11/2022,-4.00,EA,,6004510293
410620,1608,1111,961,,6910961275,1,2/20/2022,-40.00,EA,323499424,
410851,1608,9003,961,,6912130304,3,5/17/2022,-1.00,EA,323803628,
410851,1608,9003,961,,6911162476,3,3/4/2022,-7.00,EA,323545849,
410851,1608,9003,961,,6910858645,1,2/11/2022,-1.00,EA,323463652,
410851,1608,9003,201,,6910794353,3,2/8/2022,-10.00,EA,,6004510120
410851,1608,9003,961,,6910637253,1,1/27/2022,-4.00,EA,323411691,
410851,1608,9003,961,,6910637251,1,1/27/2022,-2.00,EA,323411690,
411744,1608,9003,961,,6911757222,1,4/19/2022,-1.00,EA,323706443,
412189,1608,9003,201,,6911219725,1,3/9/2022,-10.00,EA,,6004510293
418525,1608,1111,201,,6912328657,3,6/1/2022,-5.00,EA,,6004510120
418525,1608,7001,201,,6912263333,3,5/26/2022,-5.00,EA,,6004510120
418525,1608,1111,961,,6912130304,4,5/17/2022,-10.00,EA,323803628,
418525,1608,1111,201,,6910741824,1,2/3/2022,-5.00,EA,,6004510120
418525,1608,1111,961,,6910636848,1,1/27/2022,-5.00,EA,323411693,
418525,1608,1111,961,,6910318238,4,1/4/2022,-5.00,EA,323332103,
419566,1608,9003,961,,6912115840,1,5/16/2022,-2.00,EA,323801921,
420012,1608,1111,961,,6912002942,2,5/6/2022,-1.00,EA,323505194,
434474,1608,9003,961,,6910706773,1,2/1/2022,-5.00,EA,323425505,
438576,1608,1111,961,,6911707652,1,4/14/2022,-4,SET,323580654,
452579,1608,1117,961,,6912403062,3,6/7/2022,-3.00,EA,323877701,
452579,1608,1117,961,,6912402875,4,6/7/2022,-3.00,EA,323875209,
452579,1608,1117,961,,6912384855,4,6/6/2022,-3.00,EA,323873385,
