PSL,SubPSL,SAP Profit Center,Plant,Material,Description,SAP Base UOM,Unit Value L31
Production Enhancement,Frac / Acid Summary,6001010016,1602,100015727,"KIT,REPR,MAJOR,COR-VAL CH2M STD SVCE CH",EA,2742.88
Production Enhancement,Frac / Acid Summary,6001010016,1602,100015744,"DIAPH,8.50 CYL BORE X 8.00 PSTN DIA",EA,131.64
Production Enhancement,Frac / Acid Summary,6001010016,1602,100015836,"V,CHK,HALL,3 IN,15K PSI WP,3 IN,1502 NUT",EA,3191.62
Production Enhancement,Frac / Acid Summary,6001010016,1602,100015962,"V,RLF,3 IN,0-15000 PSI RA,3 IN 1502,INLE",EA,5508.8
Production Enhancement,Frac / Acid Summary,6001010016,1602,100016000,STUD - 1 IN-8NC X 8-3/4 - AT - ASTM,EA,5.77
Production Enhancement,Frac / Acid Summary,6001010016,1602,100017626,"RING,SEAL,2 (1.3 ID) IN 2002 UNN,AE RING",EA,21.49
Production Enhancement,Frac / Acid Summary,6001010016,1602,100017724,"FEM HLF,8 IN,FIG 200,FPT,2000,TST UNN",EA,295.3
Production Enhancement,Frac / Acid Summary,6001010016,1602,100017725,"NUT,WG,8 IN,FIG 206,2000# CWP UNN",EA,295.39
Production Enhancement,Other Production Enhancement,6001070700,1602,100020790,STUD - BALL - PNEU SPRING MT -,EA,0.44
Production Enhancement,Frac / Acid Summary,6001010016,1602,100020791,"CLP,SAF,PNEU SPR MT,POWERISE PNEU-SPR",EA,0.14
Production Enhancement,Other Production Enhancement,6001070700,1602,100021591,"PUL,SPL WG,10 IN X 32 IN FACE,2 3/16 X25",EA,1145.76
Production Enhancement,Other Production Enhancement,6001070700,1602,100021593,"CA ASSY,FL,250 FT,WTH MLD CON4",EA,738.12
Production Enhancement,Other Production Enhancement,6001070700,1602,100021594,"CA ASSY,PRESS/DENS,250 FT,WTH MLD CONN",EA,682.18
Production Enhancement,Other Production Enhancement,6001070700,1602,100021629,"CONT,PIN,SOL,SZ 16,14 AWG,NI,CONN,HD 10",EA,1.33
Production Enhancement,Other Production Enhancement,6001070700,1602,100021832,"BEARING,ROLLER, LINK BELT F-B22436H",EA,401.92
Production Enhancement,Frac / Acid Summary,6001010016,1602,100021866,STATOR - VITON - F/ROPER 71205 GHV,EA,877.37
Production Enhancement,Frac / Acid Summary,6001010016,1602,100021867,STATOR - VITON - F/ROPER 73202 GHV,EA,1011.25
Production Enhancement,Other Production Enhancement,6001070700,1602,100022597,"PMP,AXIL PSTN,6.1/100 DIS,RH ROT,4-20",EA,4747.5
Production Enhancement,Other Production Enhancement,6001070700,1602,100022797,"PMP,AXIL PSTN,3.35/55 DIS,LH,145 12/24",EA,3088.48
Production Enhancement,Other Production Enhancement,6001070700,1602,100022799,"PMP,AXIL PSTN,100/6.1 DISPL,LH,4-20 MA",EA,4589.98
Production Enhancement,Frac / Acid Summary,6001010016,1602,100023298,CLAMP - 2 PIECE - 4 BOLT - ALLOY STL -,EA,625.23
Production Enhancement,Other Production Enhancement,6001070700,1602,100024256,"BELT,V,33/50 IN W,78 IN LG,PWRBAND OF 4",EA,64.75
Production Enhancement,Frac / Acid Summary,6001010016,1602,100026211,ROTOR - CHROME PLATED - F/71205 GHV,EA,465.55
Production Enhancement,Frac / Acid Summary,6001010016,1602,100026228,ROTOR - CHROME PLATED - F/73202 GHV,EA,662.49
Production Enhancement,Frac / Acid Summary,6001010016,1602,100026236,ROD - CONNECTING - F/73202,EA,75.26
Production Enhancement,Frac / Acid Summary,6001010016,1602,100026239,ROTOR - CHROME PLATED - F/73201 GHV,EA,421.01
Production Enhancement,Frac / Acid Summary,6001010016,1602,100026245,PIN - ROTOR - F/73201 GHV P/N 70.81160,EA,7.37
Production Enhancement,Frac / Acid Summary,6001010016,1602,100026250,ROD - CONNECTING - F/73201 GHV P/N,EA,110.7
Production Enhancement,Other Production Enhancement,6001070700,1602,100026555,"NUT,HEX JAM,1 1/2-12 NF,FIN,STL,PL,SPEC",EA,1.44
Production Enhancement,Frac / Acid Summary,6001010016,1602,100027078,PIN - ROTOR - F/71202 GNV - STNLS -,EA,17.58
Production Enhancement,Frac / Acid Summary,6001010016,1602,100027563,"PMP,HYDR,HD,AUTO,2 SPEED,10000 PSI",EA,0
Production Enhancement,Other Production Enhancement,6001070700,1602,100027702,"RES,120 OHM,1/2 W,5%,SPEC 70.3844",EA,0.03
Production Enhancement,Frac / Acid Summary,6001010016,1602,100028411,"SCR,12 PT EXT CAP,1/2-13 UNC X 3 1/2",EA,1.52
Production Enhancement,Frac / Acid Summary,6001010016,1602,100030687,"WR,BOX,2 IN 12 PONT,STRIKING FACE",EA,71.21
Production Enhancement,Frac / Acid Summary,6001010016,1602,100031735,"NUT,HVY HEX,1-8 NC,A194 GR 2H,SPHER",EA,2.77
Production Enhancement,Other Production Enhancement,6001070700,1602,100032300,"SLND,24V,CONT DUTY,4 POST,60-80 OHM",EA,20.37
Production Enhancement,Other Production Enhancement,6001070700,1602,100032507,"CLP,EXH,BAND,LAP-JT,5.0 IN,STNLS STL",EA,9.81
Production Enhancement,Other Production Enhancement,6001070700,1602,100033167,CONNECTOR - TRAILER/TRACTOR - CABLE,EA,107.56
Production Enhancement,Other Production Enhancement,6001070700,1602,100034269,"CPLG,QIK DISC,1 1/4 IN,CPLR HLF WTH WG",EA,119.59
Production Enhancement,Other Production Enhancement,6001070700,1602,100034270,"NIP,QD,1 1/4 IN,MALE,VALVED,5K MAX PRESS",EA,94.8
Production Enhancement,Other Production Enhancement,6001070700,1602,100034339,"BRG,PLBLK,RLR,2 7/16 BORE,WTH HSG",EA,503.14
Production Enhancement,Other Production Enhancement,6001070700,1602,100034772,"V,HYDR,CHK,DBL,PLT OPERD,STACKABLE DO1",EA,181.01
Production Enhancement,Other Production Enhancement,6001070700,1602,100034899,"KIT,BOLT,DO1 F/ 1 DO1 DIR V & TWO",EA,21.33
Production Enhancement,Other Production Enhancement,6001070700,1602,100035471,"GGE,DIFF PRESS,0-50 PSI,200 PSI MAX",EA,62.07
Production Enhancement,Other Production Enhancement,6001070700,1602,100046108,"THROT,ELEK,MDL,REMO THROT SW,SIX POLE",EA,120.9
Production Enhancement,Other Production Enhancement,6001070700,1602,100047203,"PIN,KNG,FIFTH WHL,SAE 2 IN,REPBL,F/",EA,207.35
Production Enhancement,Other Production Enhancement,6001070700,1602,100048330,"PMP DR,4 PAD,SAE C,C,C,C PADS,SAE C,C,C",EA,7407.9
Production Enhancement,Other Production Enhancement,6001070700,1602,100054633,"LDG GEAR,2 SPEED,WTH SELF LVLNG FEET",EA,808.31
Production Enhancement,Other Production Enhancement,6001070700,1602,100055028,"XMTR,TEMP,RTD,0-200C (32-392F),4-20 MA",EA,259.03
Production Enhancement,Other Production Enhancement,6001070700,1602,100055236,ROD - SUPPORT - 8.75 LG - 1-1/2-12 THD,EA,76.56
Production Enhancement,Frac / Acid Summary,6001010016,1602,100055571,"PMP ASSY,MTR,PROGRESSIVE CAV,ROPER",EA,4496.63
Production Enhancement,Frac / Acid Summary,6001010016,1602,100055578,"PMP ASSY,MTR,PROGRESSIVE CAV,ROPER",EA,4566.05
Production Enhancement,Frac / Acid Summary,6001010016,1602,100055579,"PMP ASSY,MTR,PRGRSV CAV,ROPER 7330 GHV",EA,4236.09
Production Enhancement,Frac / Acid Summary,6001010016,1602,100055582,"PMP ASSY,MTR,LGC IV,PROGRESSIVE CAV",EA,4635.08
Production Enhancement,Frac / Acid Summary,6001010016,1602,100058065,"SEAL,PUSH ROD,5.000 X 5.625 X 0.54 INSTL",EA,6.37
Production Enhancement,Frac / Acid Summary,6001010016,1602,100058170,"SHOE,TOP,CRSHD,HT-400 PWR END",EA,40.72
Production Enhancement,Frac / Acid Summary,6001010016,1602,100058388,"SEAL,LUBE,PKRG,Z20,4 X 4-1/2 X 9/16,ZURC",EA,7.06
Production Enhancement,Frac / Acid Summary,6001010016,1602,100058402,SEAT - DROP IN - HT400 - #4 BALL VALVE,EA,41.84
Production Enhancement,Frac / Acid Summary,6001010016,1602,100058432,"RTNR,STOP & SPG,HT-400,NO 4,MACHD CSTG",EA,27.17
Production Enhancement,Frac / Acid Summary,6001010016,1602,100058684,"TUBE,DISCH PASSAGE,HQ PUMP,15000 PSI",EA,348.8
Production Enhancement,Frac / Acid Summary,6001010016,1602,100058899,"CSHAFT,ASSY,MACHD,2 THROW,+ 0.125",EA,12402.83
Production Enhancement,Frac / Acid Summary,6001010016,1602,100059100,"GID,TOP,V SEAT INSRTNG TL, NO. 7 FRAC V",EA,215.55
Production Enhancement,Frac / Acid Summary,6001010016,1602,100059136,"SCR,PKRG,ADJ,4.5 IN,HT-2000 FLUID END",EA,438.59
Production Enhancement,Frac / Acid Summary,6001010016,1602,100059139,"CTCH,CYL HD COV,4.5 IN,HT-2000,FLUID END",EA,161.85
Production Enhancement,Frac / Acid Summary,6001010016,1602,100059148,"PSTN,6 IN,PRELOAD,CYL HD COV,HT-2000",EA,115.35
Production Enhancement,Frac / Acid Summary,6001010016,1602,100059177,"PSH ROD,5 IN,HT-2000",EA,499.88
Production Enhancement,Frac / Acid Summary,6001010016,1602,100059180,"STUD,PSH ROD,HT-2000",EA,69.2
Production Enhancement,Frac / Acid Summary,6001010016,1602,100059230,"PLGR,HMRNG,HT-3000B V SEAT INSRTNG TL",EA,198.33
Production Enhancement,Frac / Acid Summary,6001010016,1602,100059440,"CPLG HLF,14 TEETH,12/24 P,INTL SPLND",EA,101.83
Production Enhancement,Frac / Acid Summary,6001010016,1602,100059958,"NIP,CHGOV,2 IN 2002 THDD X 2 IN 1502",EA,423.27
Production Enhancement,Frac / Acid Summary,6001010016,1602,100059974,"NIP,CHGOV,3 IN 1502 NUT X 2 IN 1502 NUT",EA,489.66
Production Enhancement,Frac / Acid Summary,6001010016,1602,100060836,"NIP,CH NOZ,2 IN 1502 NUT INL X2 IN 15KWP",EA,316.84
Production Enhancement,Frac / Acid Summary,6001010016,1602,100061057,"KIT,REPAIR,IND,6IN FLOWMETER",EA,2150.48
Production Enhancement,Frac / Acid Summary,6001010016,1602,100061058,"KIT,REPAIR,IND,8IN FLOWMETER",EA,2358.5
Production Enhancement,Other Production Enhancement,6001070700,1602,100062543,"REEL ASSY,CA,12 IN DIA,9 IN LG,ABSORB",EA,525.65
Production Enhancement,Other Production Enhancement,6001070700,1602,100063855,LEVEL INDICATOR - DIPSTICK - STNLS -,EA,1959.93
Production Enhancement,Frac / Acid Summary,6001010016,1602,100067302,"CH,16/64,CRMC INSR,N/A-ORDER 101911145",EA,107.06
Production Enhancement,Frac / Acid Summary,6001010016,1602,100067304,"CH,24/64,CRMC INSR,N/A-ORDER 101911148",EA,120.22
Production Enhancement,Frac / Acid Summary,6001010016,1602,100078979,"CAM ASSY,COD MATL,STNLS STL CAM",EA,80.21
Production Enhancement,Other Production Enhancement,6001070700,1602,100090721,"FLTR,FUEL,FLTGRD,# FF5078",EA,5.15
Production Enhancement,Other Production Enhancement,6001070700,1602,100122920,"CONN,18 PIN,F AMPH,KPT02A,14-18S",EA,22.64
Production Enhancement,Frac / Acid Summary,6001010016,1602,101001096,"MANF,15000 PSI,FOUR 3 IN CHK,3 1502",EA,12945.79
Production Enhancement,Frac / Acid Summary,6001010016,1602,101008392,OTD-SEAL - UNION - 3 IN FIG 1502 -,EA,1.56
Production Enhancement,Frac / Acid Summary,6001010016,1602,101008728,"V,BTFL,HALL,6 IN",EA,384.38
Production Enhancement,Frac / Acid Summary,6001010016,1602,101209391,PUMP ASSEMBLY - CHEMICAL TRANSFER - 40 G,EA,3736.39
Production Enhancement,Frac / Acid Summary,6001010016,1602,101210315,"NIP,CHGOV,3 1502 NUT,2 1502 THD,15 KSI",EA,382.14
Production Enhancement,Frac / Acid Summary,6001010016,1602,101210316,"BLK ASSY,UNN,3 IN FIG 1502 WECO MALE,150",EA,172.62
Production Enhancement,Frac / Acid Summary,6001010016,1602,101210347,"HUB,TRNSN,4 BIG INCH,3 IN 1502 THD,15000",EA,593.13
Production Enhancement,Other Production Enhancement,6001070700,1602,101212595,"FLTR,ENG,OIL,SPIN ON,NAVISTAR,INTL HARV",EA,23.78
Production Enhancement,Frac / Acid Summary,6001010016,1602,101226790,"SENSOR, DENSITY, V6A, IAGS,W/5 PIN RECP",EA,12974.37
Production Enhancement,Frac / Acid Summary,6001010016,1602,101226791,"SENSOR, DENSITY,RA,W38,IAGS, 5 PIN",EA,14062.32
Production Enhancement,Other Production Enhancement,6001070700,1602,101241956,"FLTR,ENG,FUEL,SEC,SPIN ON,CAT 3512B ENG",EA,32.48
Production Enhancement,Other Production Enhancement,6001070700,1602,101242434,"GGE,OIL PRESS,0-400 PSI. MURPHY DRWG",EA,69.65
Production Enhancement,Frac / Acid Summary,6001010016,1602,101247475,LABEL - RADIOACTIVE - YELLOW II,EA,1.23
Production Enhancement,Frac / Acid Summary,6001010016,1602,101247476,LABEL - DOT 7A - 49CFR172.438,EA,0.81
Production Enhancement,Frac / Acid Summary,6001010016,1602,101247477,NAME PLATE - RADIOACTIVE - UN3332,EA,4.11
Production Enhancement,Frac / Acid Summary,6001010016,1602,101252286,"SEAL,LUBE,PKRG,Z20,4-1/2 X 5 X 9/16,ZURC",EA,11.09
Production Enhancement,Other Production Enhancement,6001070700,1602,101268068,"PLUG, IP-67, RJ45,CAT-5",EA,11.29
Production Enhancement,Frac / Acid Summary,6001010016,1602,101271562,"STR,FLUID,T-TY,1 IN NPT CONN,CLEAR BOWL,",EA,26.76
Production Enhancement,Frac / Acid Summary,6001010016,1602,101271971,"CPLG,HALF,FLEX,HUB WITH 4.127IN BORE",EA,467.6
Production Enhancement,Other Production Enhancement,6001070700,1602,101276448,"SDS CAN, BBK-AN104 0-20MA,0-10VDC,4PORT",EA,478.63
Production Enhancement,Other Production Enhancement,6001070700,1602,101276454,"SDS CAN, BBK-AUT104,0-20MA,4 PORT",EA,443.23
Production Enhancement,Other Production Enhancement,6001070700,1602,101276461,"SDS CAN, BBK-FRQ204,0-30KHZ,4 PORT",EA,468.76
Production Enhancement,Other Production Enhancement,6001070700,1602,101276462,"SDS CAN, BBK-DIG108,8 INPUT OR OUTPUT",EA,398
Production Enhancement,Other Production Enhancement,6001070700,1602,101276465,"SDS CAN, BBK-FRQ201,0-300KHZ,DENSOMETER",EA,680.44
Production Enhancement,Other Production Enhancement,6001070700,1602,101277395,"XMTR,PH,4-20 MA,2-WIRE,DSPL,IECEX",EA,3062.88
Production Enhancement,Frac / Acid Summary,6001010016,1602,101277992,"NIP,CHGOV,2 IN 1502 NUT X NUT,11.1 LG",EA,404.52
Production Enhancement,Frac / Acid Summary,6001010016,1602,101278058,"MANF ASSY,2 IN,PRIME-UP AND BLEED-OFF,15",EA,4865.99
Production Enhancement,Frac / Acid Summary,6001010016,1602,101278559,"MTR,HYDR,GEROTOR,3.39CIR,3000 PSI,BI DIR",EA,1624.1
Production Enhancement,Frac / Acid Summary,6001010016,1602,101284913,"HUB,TRNSN,3 BIG INCH,7.50,3 IN 1502 THD",EA,1057.49
Production Enhancement,Other Production Enhancement,6001070700,1602,101291562,"CONTACT,CRIMP,18-24 AWG,TIN",EA,0.05
Production Enhancement,Other Production Enhancement,6001070700,1602,101294029,"CNTRL HD ASSY, SUND 42 SER, 4-20 MA",EA,888.06
Production Enhancement,Other Production Enhancement,6001070700,1602,101294765,"FLTR,ENG,FUEL,PRI,F/CAT 3208",EA,11.22
Production Enhancement,Other Production Enhancement,6001070700,1602,101298111,"CABLE,PH,VARIO PIN",EA,312.99
Production Enhancement,Other Production Enhancement,6001070700,1602,101305181,"FLOMETR,MASS,T050,140 LB/MIN,17 GAL/MIN,",EA,7115.06
Production Enhancement,Other Production Enhancement,6001070700,1602,101305182,"FLOMETR,MASS,T075,500 LB/MIN,60 GAL/MIN,",EA,7807.14
Production Enhancement,Other Production Enhancement,6001070700,1602,101306096,"CL,FAN,C10,3CS,KENWORTH,TRAC,DOM",EA,431.35
Production Enhancement,Other Production Enhancement,6001070700,1602,101306206,"BLADE,FAN,PLASTIC,KW,TRAC,DOMESTIC",EA,162.98
Production Enhancement,Other Production Enhancement,6001070700,1602,101309180,"ENG,CAT,3208TA,300 BHP,2600 RPM,COND 2",EA,17331.48
Production Enhancement,Other Production Enhancement,6001070700,1602,101311026,"KIT,CONV,CL,PMP DR,SGL-DUAL 11 IN,SAE 2",EA,2648.6
Production Enhancement,Other Production Enhancement,6001070700,1602,101311053,"KIT,CONV,CL,PMP DR,SGL-DUAL 14 IN,SAE 1",EA,5436.61
Production Enhancement,Other Production Enhancement,6001070700,1602,101313639,"GGE,PRESS,0-60 PSI,2 1/2 IN,DUAL SCL PSI",EA,19.92
Production Enhancement,Other Production Enhancement,6001070700,1602,101315433,"CONT,EDC,4 TO 20 MA,F/ 90 SER,SZ 180",EA,1020.45
Production Enhancement,Other Production Enhancement,6001070700,1602,101315466,"CONTROL,EDC,4-20MA,F/90 SERIES 130",EA,858.6
Production Enhancement,Other Production Enhancement,6001070700,1602,101320280,"CPLG 2 1/2 IN,LGTWT FLEX STNLS STL,STYLE",EA,190.6
Production Enhancement,Other Production Enhancement,6001070700,1602,101331584,"SNSR,PH,FL BULB,VARIO PIN",EA,785.75
Production Enhancement,Other Production Enhancement,6001070700,1602,101331593,FUSE - BLADE TYPE - 5 AMP - TAN,EA,0.58
Production Enhancement,Frac / Acid Summary,6001010016,1602,101333083,"INSR,V,HT-400,3 FRAC,URE,ACID/FRAC SVCE",EA,4.7
Production Enhancement,Frac / Acid Summary,6001010016,1602,101333104,"INSR,V,HT400,4 FRAC,URE,POLYMER PRODUCTS",EA,5.07
Production Enhancement,Frac / Acid Summary,6001010016,1602,101377638,"SPCR,4.000,FLUID END,CDI",EA,18.89
Production Enhancement,Frac / Acid Summary,6001010016,1602,101377640,"HEADER RING,4.000,HNBR,CDI",EA,17.95
Production Enhancement,Frac / Acid Summary,6001010016,1602,101377641,"PKG,4.000,CDI,WSP1,PTFE",EA,15.25
Production Enhancement,Frac / Acid Summary,6001010016,1602,101377652,"ADPTR,FEM,4.000,PEEK,CDI",EA,35.44
Production Enhancement,Frac / Acid Summary,6001010016,1602,101377656,"CARR,SEAL,4.000,CDI",EA,114.13
Production Enhancement,Frac / Acid Summary,6001010016,1602,101377657,"SEAL,PKG LUBE,4.000,WS-SEAL,CDI",EA,9.21
Production Enhancement,Frac / Acid Summary,6001010016,1602,101377661,"PKG,4.500,CDI WSP1,PTFE",EA,16.52
Production Enhancement,Frac / Acid Summary,6001010016,1602,101379161,"RLF VLV,3 IN,NITR ACTE,BACK PRESS,15000",EA,10325.8
Production Enhancement,Other Production Enhancement,6001070700,1602,101380553,"KIT,GRIZZLY,3000 HR MNT",EA,11172.81
Production Enhancement,Frac / Acid Summary,6001010016,1602,101383187,"CONNECTOR, PLUG HOUSING, FIELD ATTACHABL",EA,45.33
Production Enhancement,Frac / Acid Summary,6001010016,1602,101386198,"KIT,RPR,3 IN SPM SPRING OPER RELIEF VLV",EA,1285.66
Production Enhancement,Other Production Enhancement,6001070700,1602,101397720,"FLTR,FUEL,SPIN ON,PRI,CAT,C-11,CAT FLTR",EA,70.34
Production Enhancement,Frac / Acid Summary,6001010016,1602,101400716,"TRANSMITTER, MASS FLOWMETER, DIN RAIL MO",EA,1487.73
Production Enhancement,Other Production Enhancement,6001070700,1602,101411906,"FILTER, FUEL,FS1000,CUMMINS SPARE PART",EA,15.07
Production Enhancement,Other Production Enhancement,6001070700,1602,101422643,"DAUGHTERBD,MDL M5235BCC",EA,225.8
Production Enhancement,Frac / Acid Summary,6001010016,1602,101441129,"XMTR,MAG FLOMETR,REMO MT,FOR RSMNT FLOWT",EA,1592.93
Production Enhancement,Other Production Enhancement,6001070700,1602,101444312,"SNSR,PH,ISFET TCHNLGY,CRMC DIAPH NO GL",EA,494.87
Production Enhancement,Other Production Enhancement,6001070700,1602,101444498,"ADPTR KIT,ECOFIT PRCS FTG AND TOP68 PLUG",EA,323.34
Production Enhancement,Other Production Enhancement,6001070700,1602,101444501,"CBL,FOR ENDRS HAUSER PH PROBE MODEL CPS4",EA,611.76
Production Enhancement,Other Production Enhancement,6001070700,1602,101446252,"ACTR,ROT,2 THRU 6 IN BTFL VLV,10K POT",EA,1977.61
Production Enhancement,Other Production Enhancement,6001070700,1602,101446253,"ACTR,ROT,8 AND 10 IN BTFL VLV,UNIBDY CON",EA,1572.71
Production Enhancement,Frac / Acid Summary,6001010016,1602,101446255,"ACTR,ROT,12 IN BTFL VLV,UNIBDY CON",EA,1982.75
Production Enhancement,Frac / Acid Summary,6001010016,1602,101447066,"MANF,ADPT,6 IN,MAG MTR",EA,220.58
Production Enhancement,Other Production Enhancement,6001070700,1602,101458323,"FLTR,FUEL SEC,CUMMINS QSB6.7,FF5421",EA,16.91
Production Enhancement,Other Production Enhancement,6001070700,1602,101458325,"FLTR,FUEL PRI,CUMMINS QSB6.7",EA,38.4
Production Enhancement,Other Production Enhancement,6001070700,1602,101461761,"CBL,CAT5,KEVLAR WRPPED,26 AWG STRD,4 PAI",FT,1.86
Production Enhancement,Other Production Enhancement,6001070700,1602,101476492,"FILTER,FUEL,SPIN-ON,PRIMARY,CATERPILLAR",EA,22.21
Production Enhancement,Other Production Enhancement,6001070700,1602,101478634,"ALTRNR, 24V, 100A, 33SI-450, DELCO, NEW",EA,542.11
Production Enhancement,Frac / Acid Summary,6001010016,1602,101500140,"FLG,DISCH,HT400,4.0-6.0 IN,STR,EXT",EA,1127.22
Production Enhancement,Other Production Enhancement,6001070700,1602,101510616,"PUMP,HYDR,GEAR,3.54 CI,SAE 24 (1-7/8,12)",EA,1126.43
Production Enhancement,Other Production Enhancement,6001070700,1602,101517637,"MUF,EXH,28 IN BODY,REV FLOW, 8 IN INLET",EA,2095.12
Production Enhancement,Other Production Enhancement,6001070700,1602,101535743,"FLTR,FUEL,ELEM,PRI,CUMMINS QSK50",EA,11.21
Production Enhancement,Other Production Enhancement,6001070700,1602,101535746,"FLTR,FUEL,SPIN ON,SEC,QSK50",EA,120.94
Production Enhancement,Frac / Acid Summary,6001010016,1602,101542094,"BOLT,TIE,FLUID END,HQ,1 IN DIA,EURO",EA,477.49
Production Enhancement,Frac / Acid Summary,6001010016,1602,101542103,"BLT,TIE,1.375 X 60.0 IN,TP,FE,HQ-2000,EU",EA,295.91
Production Enhancement,Other Production Enhancement,6001070700,1602,101543041,"SPG,GAS,23.70 IN CPRS LG X 43.39 IN EXTN",EA,288.02
Production Enhancement,Other Production Enhancement,6001070700,1602,101552038,"SWTCH,DSCNNCT,MSTR,SNGL POL,2000A INTMNT",EA,46.59
Production Enhancement,Other Production Enhancement,6001070700,1602,101552039,"KIT,LVR,L/OUT,MSTR SWTC,SECURE OFF W/LCK",EA,6.61
Production Enhancement,Other Production Enhancement,6001070700,1602,101557847,"PLUG,HEX HEAD,2 IN NPT,316 STNLS,3K",EA,52.33
Production Enhancement,Other Production Enhancement,6001070700,1602,101559406,"TGL CLMP,STL ,PULL-ACTION,2000 LB CAP",EA,24.76
Production Enhancement,Other Production Enhancement,6001070700,1602,101593824,"SPR,PNEU,9.51 CPRS LG,15.26 EXTND, 34 LB",EA,10.4
